,"Taxation statistics 2014–15 Individuals: Selected items, by taxable status, state/territory1 and postcode, 2014–15 income year2",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139
1012,QLD,4713,200,200,8157320,167,1227239,130,128570,4,4549,148,1263974,9,34400,190,7198566,19,25181,4,5761,5,2922,76,616536,20,269463,0,0,0,0,23,4831,2,127,3,1005,3,430,200,8350345,30,54134,3,2542,116,22838,2,3464,78,49661,1,54,0,0,0,0,36,19414,100,29939,140,185843,13,212802,16,48280,0,0,1,29633,0,0,0,0,0,0,0,0,1,1279,1,307,1,1279,3,35587,0,0,1,-4,1,1,3,86573,3,67868,2,576,3,49860,0,0,3,-31731,3,-31731,10,862,2,846,0,0,8,3797,0,0,1,146493,1,146493,1,46522,0,0,1,99971,1,99971,1,26937,0,0,0,0,129,38879,20,189,1548251
1013,QLD,4714,1063,1058,52542015,866,9999146,732,916721,17,20575,782,10432537,15,51958,901,46861326,256,502203,30,360066,36,369091,170,1122995,95,1058794,9,80552,10,203467,483,325775,60,10068,87,665823,87,285341,1058,54410803,224,456280,65,165165,704,189512,38,45570,566,525264,69,21691,7,1078,2,621,355,62304,546,133679,867,1800806,53,897243,120,620130,12,243896,102,979364,42,24282,11,134247,7,232483,16,294735,31,67553,18,7004,34,129845,36,469935,35,83758,31,23738,33,5870,110,1693074,92,929113,46,61812,113,977445,39,254277,74,-529573,113,-275296,28,13931,6,54060,5,98936,53,100706,10,241478,57,3814487,66,4055965,67,3781830,13,-449291,60,325437,72,-123854,20,163213,11,18769,7,1608,572,181058,330,889,11190115
1014,QLD,4715,4264,4203,264093307,3485,59491418,3073,4850640,87,100467,3268,62896469,81,304906,3558,244869159,590,975670,36,338988,88,775762,248,1366951,170,1861740,28,293952,16,263004,2448,3586970,396,154005,735,3490063,732,1495484,4244,275612523,854,1758814,252,326385,2834,773432,179,325886,2307,2822834,96,51422,42,40283,78,265616,1501,733523,2035,697825,3508,10024772,171,2584377,589,4400778,362,2789028,693,10674771,301,828413,41,621743,27,680865,42,433406,245,2117831,181,566877,336,9203910,352,7802588,250,416361,242,284458,216,107612,762,12284291,655,7721802,483,1422693,774,7438068,221,1278987,550,-5577259,776,-4298272,151,142452,46,154135,65,1347977,402,840758,151,14783315,226,16536444,355,31319759,359,28847779,169,-1877009,234,3282660,378,1405651,150,1200487,25,42100,31,35768,1866,586403,2645,3481,64700369
1015,QLD,4716,502,479,26172297,368,5596971,328,482197,15,16068,338,5806183,4,14658,349,23103638,63,147828,9,134574,6,389935,27,176884,25,281821,5,121851,0,0,291,466844,57,17006,126,487313,126,209142,502,28325526,59,131233,16,39357,273,67814,7,3538,192,216467,7,3139,1,12,5,6473,138,38057,160,49396,363,1045071,10,163756,53,383109,163,1060360,152,1922798,42,83540,6,89075,8,89714,13,78997,49,266070,32,37449,69,3558585,30,343451,32,26278,31,12025,31,2752,60,882687,45,440413,21,50325,59,475781,29,186855,31,-270687,61,-83832,25,22342,6,6777,11,350000,71,139422,53,4106612,34,2821379,82,6927991,79,7344396,54,-1077710,33,493194,82,-584516,19,110159,2,13828,1,270,198,60708,352,337,5932067
1016,QLD,4717,2544,2525,215749430,2188,55464204,2054,4130298,105,121812,2112,58162715,80,315966,2352,210564422,283,737729,78,3232831,98,3359625,142,817074,37,357802,8,87447,6,112921,1449,1328295,206,108141,510,1506416,510,645139,2534,223662807,626,1545460,173,365440,1980,530842,129,321144,1591,2244191,186,105931,20,38701,18,48145,971,281189,1526,653946,2260,7250067,82,1340759,344,2457061,65,2439165,330,1753212,181,126616,10,172512,14,390869,24,243343,121,477542,113,116801,155,1488370,210,4514531,81,81946,79,27363,71,9869,661,11588909,629,8720018,414,1347453,676,7624121,99,378293,571,-6480976,678,-6102683,153,83464,48,8507,14,345728,332,764095,31,1427371,85,5486887,113,6914258,117,7299835,36,-1365143,88,521234,120,-843909,38,161736,8,14050,22,15961,833,268979,1812,2324,62067628
1017,QLD,4718,1319,1298,79920474,1053,18128549,920,1488543,24,27658,976,18939157,39,157018,1051,72316544,135,355708,17,191263,30,507934,76,482935,47,502634,10,144718,4,21238,823,1157273,129,75884,274,1369142,273,586757,1319,85650624,320,802287,95,166323,852,247292,47,87445,644,955279,44,27322,10,5032,24,138405,368,110583,624,280848,1059,4140099,24,312819,134,1066944,186,3719912,279,3025085,95,62280,7,90620,8,50416,20,219433,76,437959,59,85882,110,4996049,126,5375729,81,56247,81,51155,75,4000,240,4411331,197,2636836,112,460013,242,2752741,59,346702,182,-1784961,242,-1438259,72,588027,13,157794,33,652249,141,666576,70,6556796,75,6426247,134,12983043,135,11269409,73,203238,78,794797,142,998035,55,352254,8,19390,9,3414,538,172372,921,1021,19569498
1018,QLD,4719,624,587,26724868,442,5620760,396,513467,4,2688,413,5701207,16,44695,430,22532822,76,185460,5,24567,6,29663,35,208764,34,311030,3,19464,2,83268,394,1024807,89,29116,147,351916,147,150718,621,30727542,101,251737,35,85205,329,84386,18,37404,234,268735,22,8083,2,4118,6,136922,142,75801,213,137746,458,1781881,13,170299,39,319479,176,5391352,175,1413316,61,77016,1,9984,6,228285,10,96221,36,356107,25,50157,50,2119429,84,3014255,39,50717,37,41381,37,3384,93,1418706,63,738981,38,64997,92,911991,29,179911,64,-477174,94,-297263,33,10567,10,24136,26,610799,38,80945,60,8785015,50,2527432,97,11312447,99,11520139,66,-537853,50,-59081,101,-596934,33,329564,3,8195,9,5727,284,94496,415,412,5227765
1019,QLD,4720,8746,8658,593015496,7236,141419233,6607,11167928,187,247100,6894,148979997,252,1004488,7656,531541943,1048,3546978,174,4847179,227,7451167,447,2287243,205,2186547,49,539528,18,268237,5068,6317077,754,318120,1567,12437501,1559,5329847,8722,625314088,2234,6297602,614,1059740,6045,1602648,364,652979,4729,5395163,985,515429,117,156690,111,761134,3122,907478,4482,1980864,7546,23885661,492,6511033,1123,7887047,375,7928829,1242,24499664,506,4723311,110,2723339,27,863445,168,1773220,327,12772693,254,2932375,483,38840779,741,21038288,330,1185035,319,145420,299,371367,1806,31076544,1671,22653297,1062,3594942,1824,18601339,352,2326508,1490,-16099542,1845,-13773034,686,855275,145,776541,107,2374482,826,2165196,108,9159375,564,43325097,648,52484472,652,44603179,121,-1370017,580,7935492,674,6565475,274,2175911,37,70947,74,63268,3753,1165559,5836,7505,143673849
1020,QLD,4721,2050,1993,125603263,1625,29559483,1457,2383116,40,43835,1532,30667249,44,173405,1502,96806669,140,554122,38,883360,53,2089231,84,464797,53,474753,16,271764,5,87689,1286,2584814,272,101308,497,6691932,497,2867815,2049,137840214,371,1003429,99,163836,1184,320643,61,95537,823,938893,121,43743,19,69587,33,169833,551,179403,867,414720,1604,5704547,135,1218012,197,1516320,379,16476846,501,5683680,166,782354,17,426339,20,1138308,41,340980,123,732921,94,197814,170,7438780,200,7663581,113,85032,111,62729,105,7326,407,6550411,350,4265246,229,638871,418,3758082,96,725910,324,-2837698,423,-2111788,164,103959,26,49656,87,1899828,176,400625,116,10792098,141,7200223,236,17992321,247,15733976,131,226831,149,1007185,255,1234016,100,543976,14,35031,14,13709,839,270766,1505,1443,25391610
1021,QLD,4722,1109,1070,59049988,848,13448736,749,1124456,17,30597,791,13633762,19,91122,756,44969910,68,172643,11,201223,15,230078,30,192951,41,492477,9,227023,2,40038,722,1554280,148,67345,237,1484143,237,635968,1105,64794409,185,524188,56,139850,567,160723,23,23966,393,542384,88,30391,21,23444,19,37104,267,86979,460,206688,853,3259891,32,473137,96,687626,299,8748261,300,3400672,97,447966,13,205034,25,588487,22,464344,57,244281,41,37892,84,2861497,124,2820942,65,38164,65,33898,64,22208,186,3078869,167,1999883,95,246500,187,1564941,46,419957,145,-1152412,197,-732455,89,147515,29,9944,60,1325486,85,158688,83,7645267,98,6529215,162,14174482,165,11965019,92,422064,108,1626601,175,2048665,79,473365,8,29471,9,9156,492,160522,769,717,11419186
1022,QLD,4723,870,847,51605155,686,11821949,605,972846,19,21323,633,12136022,14,43868,617,39508661,54,315669,11,265794,14,388625,27,161678,24,270972,3,40923,7,74390,562,872841,105,34694,196,894246,196,383276,867,55860316,169,495187,36,68754,503,134519,29,51379,356,406051,63,23168,13,2564,10,61219,227,79133,394,156699,672,2295281,25,322957,62,391004,222,9805996,234,3050215,56,119524,9,252233,19,363539,14,413460,35,785595,22,53879,62,2040799,91,1049988,42,21666,44,21625,43,2821,131,1747805,109,1098193,62,195382,132,1056830,35,206684,95,-809284,132,-602600,89,148544,18,71967,35,637100,74,179508,52,6326883,70,4995432,107,11322315,107,9921600,54,-144727,67,1198018,106,1053291,46,294801,4,7356,6,6403,352,112301,575,597,10297121
1023,QLD,4724,417,395,16793901,305,3436453,264,328493,5,6838,277,3478963,4,7701,252,11596693,48,83108,2,6404,6,14730,16,86137,16,189308,2,26510,0,0,276,579567,56,15237,96,306481,96,131332,415,20676612,57,182948,17,25839,182,51248,9,11598,136,162322,22,5262,10,31155,1,520,81,22267,159,60321,277,870564,9,123131,43,396139,127,4806005,122,1024327,30,35651,4,38978,5,42146,11,113385,22,355825,15,81237,26,636439,35,2774496,16,11651,15,5801,11,650,53,1212383,43,596451,19,33787,53,1051505,21,114063,34,-583423,55,-469360,52,50880,6,11673,22,270230,22,46854,45,5086928,48,2695063,81,7781991,79,6431244,47,595416,48,656716,82,1252132,41,327197,2,3976,3,5623,215,65027,301,241,2504065
1024,QLD,4725,880,864,42483611,702,8579002,611,794516,7,11497,638,9015214,35,126922,683,35692818,133,486343,6,24959,11,12938,61,349658,57,610501,6,31240,1,6059,539,851598,77,73251,168,896497,168,384463,880,45402250,145,369130,63,176826,535,130328,36,79095,372,438860,26,10602,9,58572,18,66911,233,58805,455,145976,706,2129287,44,674464,106,679408,106,-639072,181,5029153,56,93204,6,148137,7,198205,10,84011,47,692523,29,146092,81,1851403,76,2576774,48,158879,45,56915,46,21157,136,1827332,110,996423,52,101964,137,1099824,43,233928,97,-604807,140,-370879,60,66790,12,22954,25,478434,49,115748,24,4451198,87,9167547,102,13618745,101,11732271,25,-1070835,86,1735804,101,664969,48,307047,5,4192,11,12445,436,134968,452,671,8264725
1025,QLD,4726,226,216,6470931,161,1243484,139,137186,1,1323,143,1255654,7,22548,136,6070792,39,122191,0,0,2,2341,17,109035,9,83962,0,0,0,0,145,258039,23,8792,32,98066,32,42023,225,7578449,24,54161,17,45673,111,27822,5,4562,66,117031,5,2227,2,2039,2,8364,65,17319,92,28837,155,384756,1,8092,12,96960,71,96073,66,43013,13,14877,3,43800,3,7449,6,36120,8,42138,3,9314,13,4092226,21,297582,8,3453,8,2537,7,306,24,280474,21,100715,3,5693,25,172914,11,52738,14,-51586,25,1152,16,4211,7,72776,4,68046,9,8675,30,3919023,27,1045392,47,4964415,49,3999923,35,271056,27,346501,52,617557,21,80528,0,0,3,6571,127,37531,106,133,1258189
1026,QLD,4727,176,174,5740239,132,1089234,106,113114,2,2233,114,1128487,2,5127,113,5282535,24,79250,0,0,1,608,11,61772,8,114913,3,20836,0,0,103,124505,32,12980,41,229950,41,98435,176,6438560,32,80796,14,69270,88,25146,6,5672,66,77851,2,440,2,1564,3,3380,23,4858,67,26038,116,392121,4,69811,21,167293,36,-337772,42,505960,9,52112,0,0,1,11035,2,7938,6,6662,3,836,10,55003,28,416314,9,2299,9,2299,8,290,27,360323,24,186160,6,6846,27,230121,6,32814,20,-95618,27,-62804,13,2141,3,24128,6,77255,13,19851,18,1690135,16,1050240,32,2740375,31,2672872,20,-262853,16,126042,34,-136811,12,29596,1,2310,0,0,105,30362,96,110,1110384
1027,QLD,4728,115,111,5950534,89,1302991,77,107889,2,2194,79,1252471,1,4797,67,2381000,12,14367,0,0,1,3255,10,58892,4,55976,3,163961,1,22257,75,156157,12,3012,19,25796,19,11051,115,6591811,15,40076,7,10806,44,12028,5,4165,31,37084,7,1124,0,0,0,0,24,4562,45,14573,87,326159,0,0,11,168082,48,1189787,42,635337,10,23192,3,72604,2,12506,0,0,5,1722,5,207,8,12534,7,53465,10,11264,11,11242,9,107,5,62325,3,5775,5,8598,6,35947,4,18473,2,-6468,6,12005,19,3582,1,31,9,193400,10,8341,12,4026852,12,738680,21,4765532,20,3353020,11,890187,12,237084,20,1127271,14,250782,3,23947,0,0,56,19195,66,64,450611
1028,QLD,4730,2086,2051,97352586,1672,19456863,1446,1798429,24,27893,1520,20468913,85,352667,1649,81750567,260,862905,21,243393,41,201140,139,836701,102,997563,17,246517,9,178146,1321,1786823,244,285231,449,4555169,449,1952264,2082,107196669,392,1004927,204,464925,1277,319359,82,107577,912,1076657,46,28352,37,50121,32,494230,540,203917,981,424716,1673,5440762,146,2472703,300,1850816,229,-202038,484,7785175,153,624621,12,125032,9,401880,30,231341,112,1485375,81,267419,182,6133570,182,3599390,130,394867,124,277368,109,15421,379,5400032,315,2841748,152,311768,379,3417528,112,683613,269,-1854625,381,-1171012,130,572620,47,117194,57,922210,155,341025,65,9206714,199,19661853,250,28868567,244,25695420,71,-1617695,198,3995566,253,2377871,135,1073784,18,40762,20,19318,1131,356070,1170,1609,18801351
1029,QLD,4731,104,100,3819237,78,687700,61,68375,1,1020,64,697870,1,2739,64,3037846,17,54200,1,3196,2,2914,11,79363,7,83569,0,0,2,41399,69,114376,12,4790,25,270352,25,115859,104,4117382,18,52937,9,23704,52,14184,0,0,32,47250,1,223,2,26894,0,0,21,1596,50,18008,68,206060,2,22953,8,40924,32,-311049,36,256420,7,5437,0,0,4,26229,0,0,7,7962,4,761,8,105528,13,229144,7,11043,6,1981,6,56,9,84140,6,32747,2,525,9,57723,4,12381,5,-19236,9,-6855,7,7823,1,1309,1,10000,5,11264,8,507771,16,1185230,21,1693001,21,1305644,9,-38661,16,378957,21,340296,12,53616,2,4140,2,887,54,16967,66,61,710713
1030,QLD,4732,91,82,1948788,49,354360,33,36000,3,3443,37,362781,1,2305,45,1621694,16,63596,1,308,1,100,17,165819,7,91629,0,0,0,0,51,62101,6,958,12,103161,12,44214,88,2379217,10,35060,5,7759,32,8062,1,441,22,30474,2,122,0,0,2,2148,8,1435,24,10423,51,149478,1,8242,1,1616,25,-374837,29,379923,6,3964,2,8438,1,4809,1,5285,6,14393,3,308,9,104486,6,60714,5,1567,5,1567,5,192,13,227558,11,104623,1,1235,13,86899,10,53060,3,-18259,13,34801,4,4589,4,26289,4,44895,4,8659,10,439345,14,988377,22,1427722,20,1327465,11,48295,14,70035,23,118330,7,35856,0,0,0,0,36,11566,54,44,331625
1031,QLD,4735,719,700,28081312,558,5609113,473,545548,4,5253,502,5684057,18,52213,465,21474703,141,1274068,7,14152,4,14498,52,350551,35,431296,6,71532,3,49027,455,993845,63,55799,133,1682038,133,720797,716,31573972,136,372876,68,280566,379,97282,27,36267,254,301081,17,9160,9,15965,12,8030,150,63140,320,158502,526,2005137,26,359950,54,401518,154,-674305,210,3262763,49,121790,4,43072,20,271346,16,252284,36,567932,32,147805,53,1666531,58,2185683,36,17860,36,17860,29,541,80,1615855,68,691556,36,87117,85,1024232,28,170956,56,-358006,85,-187050,66,50688,10,85907,27,580131,46,82137,45,6329061,77,6107455,106,12436516,110,11613212,51,-1174889,81,1452564,114,277675,55,305254,3,4503,3,788,391,123729,393,452,4592159
1032,QLD,4736,67,65,2888672,51,625573,50,62008,5,5409,50,647680,1,4059,55,2957093,25,199477,0,0,1,182,3,13888,3,32737,2,7609,0,0,41,85435,11,678,13,9347,13,4004,67,3256686,7,17438,15,86256,45,13074,1,2031,28,27601,2,5102,1,1128,0,0,18,1481,30,11469,52,216525,3,37185,31,127228,18,-602748,17,228112,5,2753,1,1665,2,47438,2,19475,2,2723,2,518,3,21503,1,54352,5,3704,5,3704,5,364,6,82172,6,38366,4,7165,7,71695,1,5461,6,-40515,7,-35054,5,6010,1,18,2,34791,3,16154,2,1113251,5,541240,7,1654491,8,1593520,3,-104533,6,163633,8,59100,5,36842,0,0,0,0,35,9400,32,53,716389
1033,QLD,4737,4682,4631,281331070,3826,62083179,3387,5222775,144,183101,3535,64816587,64,197144,3816,253159321,832,1628542,165,3463860,216,3332264,366,2248138,255,2729313,59,829560,26,551941,2641,3062958,726,240970,961,5205564,960,2230661,4672,307034105,1041,2830410,338,777247,3282,794677,172,228357,2479,2560911,58,40738,49,123935,64,126792,1588,367198,2395,824012,3944,11091055,170,2477629,696,5471631,389,12729557,852,12282992,271,927178,34,703426,37,908732,59,477655,222,2109377,168,451045,291,7977872,360,8880871,195,685666,186,525264,182,151809,833,12896984,705,9065075,474,1639634,845,8112867,214,1288852,639,-7209444,853,-5920592,265,233846,28,128143,69,1315406,446,1080325,71,4674607,220,13910888,282,18585495,288,15657974,86,-1221618,224,2814959,298,1593341,100,614758,46,116150,50,27866,2012,646098,2758,3747,67109439
1034,QLD,4738,629,613,33391738,470,7399919,423,628660,13,13645,438,7544781,8,46163,428,27086260,78,203528,29,797536,34,567593,36,199080,30,305166,6,114820,5,150230,410,605107,106,22614,174,694394,174,297537,628,35316511,103,256133,24,49232,364,95457,16,21697,238,274870,9,3017,7,50447,7,14911,171,36988,238,91327,475,1481992,16,233013,66,559230,184,1720381,168,1703646,39,53703,2,-1301,10,209900,10,69631,31,348664,17,45195,46,1891209,62,779803,24,8654,24,8654,25,1242,93,1269041,61,758320,40,148736,94,815816,32,164583,62,-618414,94,-453831,38,9258,2,106999,22,446289,65,141624,34,1494602,42,2120469,73,3615071,76,3792214,36,-751276,42,433361,74,-317915,26,60166,8,26714,4,2250,253,81269,420,411,7527997
1035,QLD,4739,185,185,9784197,140,2033722,126,178038,2,2748,129,2083901,2,6199,116,6794612,24,42243,6,268776,3,49374,16,121502,13,159929,0,0,0,0,112,212252,18,14302,54,181790,54,77587,185,10378743,31,109441,9,32435,94,24913,1,3141,55,66968,0,0,4,3786,3,8640,40,6075,72,27585,129,429655,6,114597,9,124908,43,1602357,48,196789,11,4167,0,0,7,448349,3,233439,6,17498,4,3221,15,69639,24,401375,13,8195,13,8195,12,1144,28,388204,23,237709,15,50882,31,261717,11,41008,20,-203112,31,-162104,11,69580,2,21820,6,110162,14,36509,8,158040,16,1866663,23,2024703,24,1641031,9,-495289,17,474848,24,-20441,13,72667,0,0,0,0,73,23742,100,115,1803823
1036,QLD,4740,48330,48114,3084678276,40815,693903857,36752,57231345,1045,1251837,38175,728131537,1260,4818087,41405,2710104524,9289,21112238,1597,28026628,2196,28945022,3520,18929569,2068,21069159,411,5894465,290,5766694,26817,33102511,4339,1980064,8955,66296907,8928,28406916,48206,3208341113,12116,32537636,3139,6630269,34233,8642542,1982,3261431,26252,28652124,779,359217,663,1545606,891,3562772,18295,5197767,24729,8540010,41443,121007469,2806,45242298,6977,52628874,843,3752297,7015,157564625,3470,18897886,530,9988828,76,3744469,496,3665109,2281,19689782,1805,5128051,3171,61941658,3842,101697662,2698,9222855,2537,3177782,2518,1819856,7726,134139267,6539,84205701,4589,14726292,7809,81693507,1910,14147278,5910,-60633516,7836,-46486238,2859,4035743,480,1806211,599,11612944,4306,10204079,202,13132177,2438,184793510,2615,197935354,2584,147395966,236,-5552644,2504,48737211,2707,43184567,1322,12241301,437,1020064,472,376138,22005,6828875,29750,40602,713932011
1037,QLD,4741,3931,3883,236954892,3144,53566977,2830,4420761,74,98403,2930,55962264,54,214721,3003,196234633,608,1381333,116,2489639,170,2890341,205,1145397,172,1800284,28,383536,27,669850,2358,4091670,575,556237,1025,8015403,1023,3434733,3911,248380663,770,1997097,177,543073,2510,615455,102,191926,1820,1877679,60,28976,43,84450,68,175189,1241,270969,1818,705588,3198,9826853,179,2612532,506,4423198,511,1700074,892,17890035,300,2328869,29,764192,29,1129442,44,389525,215,1530775,163,319418,275,4948771,381,8974438,243,302936,231,157820,213,18716,690,10666142,558,5994279,360,1017257,688,6255966,221,1551135,474,-4152495,703,-2601360,277,463646,33,286254,117,2225887,398,1104946,88,6060840,231,21401965,307,27520003,313,25671965,99,-1484797,238,3010540,321,1525743,131,788312,38,83982,37,22667,1679,536026,2662,2917,52049596
1038,QLD,4742,578,567,32674471,454,7229915,412,618733,15,19965,430,7384003,6,27151,429,26696342,65,197345,29,712617,24,253581,34,166631,12,106400,4,51743,0,0,370,843173,76,37797,123,881927,123,377615,575,35476240,110,319904,28,101752,362,96927,16,55700,242,305605,16,11895,9,13366,3,705,162,51289,278,111135,464,1745274,14,136789,45,421020,118,3454546,110,1245795,32,80765,8,216940,14,306278,14,153229,17,124529,11,24452,32,1445227,56,1773235,29,60214,29,7828,25,9847,95,1550353,77,979018,42,142222,97,930737,32,264495,65,-766119,97,-501624,45,13364,2,1117,24,582221,56,93153,55,5596835,48,2468166,92,8065001,97,6854180,60,-36565,51,441063,98,404498,36,173415,3,4425,9,11738,246,78020,380,417,7125159
1039,QLD,4743,363,362,30573237,308,7908225,291,595608,10,7517,295,8367550,20,83642,340,30709897,41,46107,15,463528,18,395051,11,49268,0,0,1,32000,1,23561,235,141325,29,13123,45,268745,45,115159,362,31483732,99,322172,23,23864,300,70307,21,42210,232,227623,14,4738,2,1789,6,4346,154,34200,199,75323,330,906334,16,162452,43,242425,4,-223957,29,10056,17,16369,3,148079,1,55281,3,20885,12,29688,11,7936,17,94304,24,1039278,17,31993,16,13659,14,2463,116,1795924,118,1391399,77,232353,119,1246612,9,24482,110,-1098922,119,-1074440,18,13205,3,6483,1,12000,41,87762,1,28644,7,314782,8,343426,9,170226,1,-6535,7,179735,8,173200,2,54238,1,2975,2,2217,114,33215,281,332,9172565
1040,QLD,4744,4731,4710,435244099,4032,116799397,3847,8407640,199,237029,3923,122270674,183,890657,4391,418508684,570,1556210,208,8894879,258,12649726,172,946191,65,683313,16,206615,6,95371,2858,2313884,438,111824,1096,4409894,1092,1889601,4716,450133194,1142,3038933,348,574279,3731,939688,219,537253,3096,4561167,173,100007,55,251799,86,550839,1971,607307,2779,1291097,4205,14726603,255,3682389,760,5410062,44,-1068612,427,3509339,226,659777,37,1063022,20,387568,54,484422,222,2117782,201,605391,313,6425020,406,11831587,216,318132,212,181321,204,145303,1512,27663378,1440,21179070,1052,4206257,1534,17419901,208,1066991,1327,-16208841,1536,-15141850,409,326981,40,235340,15,366486,668,1805920,38,1104891,204,14693251,234,15798142,239,14380931,42,-812765,209,1699206,243,886441,94,493919,13,27447,28,19672,1393,430558,3539,4329,128185907
1041,QLD,4745,1313,1304,111388743,1117,28994290,1051,2170219,56,68108,1083,30640347,44,236462,1198,107834605,142,189846,45,1058281,54,1498984,64,362644,33,393157,7,69574,2,35373,764,790555,129,20688,315,1415097,315,606395,1310,115812345,311,842106,85,156466,1014,264152,66,88647,818,1345357,63,30245,20,94624,21,90520,513,159212,758,342033,1158,4075219,40,606917,196,1344625,45,652514,111,812862,48,65999,7,52493,2,144870,18,129928,68,1087299,58,285684,86,2483029,100,1703533,53,92590,51,65206,48,72454,344,5862541,319,4421114,231,868219,353,4142803,58,210361,293,-3779956,353,-3569595,101,145338,19,100348,10,280600,159,379875,22,3539199,47,3586959,65,7126158,66,6049798,24,-260124,50,951279,70,691155,31,340771,4,8977,13,14058,407,128040,955,1175,31996111
